,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
1109,826019,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2022,2022-06-01T00:00:00.000,10.58078526
1110,825885,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2022,2022-06-01T00:00:00.000,9.703370663
1111,825805,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2022,2022-06-01T00:00:00.000,15.44110312
1112,827041,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2022,2022-06-01T00:00:00.000,30.72903446
1113,826375,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2022,2022-06-01T00:00:00.000,10.59478216
1114,823220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2022,2022-06-01T00:00:00.000,6.298728089
1115,827029,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2022,2022-06-01T00:00:00.000,30.15494095
1116,827031,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2022,2022-06-01T00:00:00.000,31.87381866
1117,827017,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2022,2022-06-01T00:00:00.000,33.36083066
1118,827045,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2022,2022-06-01T00:00:00.000,29.53574853
1119,825718,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2022,2022-06-01T00:00:00.000,13.86713279
1120,827019,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2022,2022-06-01T00:00:00.000,32.89096201
1121,825994,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2022,2022-06-01T00:00:00.000,9.803605923
1122,827115,386,Ozone (O3),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2022,2022-06-01T00:00:00.000,32.93001894
1123,826117,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2022,2022-06-01T00:00:00.000,6.772493129
1124,823185,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2022,2022-06-01T00:00:00.000,7.072485394
1125,825849,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2022,2022-06-01T00:00:00.000,16.94902038
1126,826992,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2022,2022-06-01T00:00:00.000,34.24407322
1127,827023,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2022,2022-06-01T00:00:00.000,31.6016692
1128,827043,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2022,2022-06-01T00:00:00.000,29.67289705
1129,823238,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2022,2022-06-01T00:00:00.000,6.947133295
1130,823489,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2022,2022-06-01T00:00:00.000,6.896060439
1131,823516,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2022,2022-06-01T00:00:00.000,5.818567276
1132,826354,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2022,2022-06-01T00:00:00.000,14.18081179
1133,823403,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2022,2022-06-01T00:00:00.000,7.035453199
1134,825813,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2022,2022-06-01T00:00:00.000,14.0495527
1135,823170,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2022,2022-06-01T00:00:00.000,7.222086973
1136,823510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2022,2022-06-01T00:00:00.000,5.809080731
1137,827034,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2022,2022-06-01T00:00:00.000,31.78021728
1138,827004,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2022,2022-06-01T00:00:00.000,34.19270054
1139,827020,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2022,2022-06-01T00:00:00.000,34.60004805
1140,827022,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2022,2022-06-01T00:00:00.000,33.15824793
1141,827025,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2022,2022-06-01T00:00:00.000,31.77218377
1142,826991,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2022,2022-06-01T00:00:00.000,35.15022251
1143,823498,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2022,2022-06-01T00:00:00.000,6.2784112
1144,827036,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2022,2022-06-01T00:00:00.000,31.85882124
1145,827005,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2022,2022-06-01T00:00:00.000,32.76581214
1146,827006,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2022,2022-06-01T00:00:00.000,33.60399471
1147,827015,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2022,2022-06-01T00:00:00.000,34.84675553
1148,827024,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2022,2022-06-01T00:00:00.000,32.4542149
1149,827047,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2022,2022-06-01T00:00:00.000,30.23342843
1150,825751,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2022,2022-06-01T00:00:00.000,9.773626847
1151,823442,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2022,2022-06-01T00:00:00.000,7.186699469
1152,823421,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2022,2022-06-01T00:00:00.000,5.929055364
1153,823451,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2022,2022-06-01T00:00:00.000,7.076424758
1154,823394,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2022,2022-06-01T00:00:00.000,6.947133295
1155,823552,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2022,2022-06-01T00:00:00.000,6.410971092
1156,823397,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2022,2022-06-01T00:00:00.000,7.223992797
1157,827035,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2022,2022-06-01T00:00:00.000,32.82476154
1158,827027,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2022,2022-06-01T00:00:00.000,33.59165591
1159,823364,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2022,2022-06-01T00:00:00.000,6.339157976
1160,826052,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2022,2022-06-01T00:00:00.000,12.56698164
1161,823274,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2022,2022-06-01T00:00:00.000,6.9921169
1162,826336,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2022,2022-06-01T00:00:00.000,9.801305676
1163,823295,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2022,2022-06-01T00:00:00.000,6.401286506
1164,823460,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2022,2022-06-01T00:00:00.000,5.932229923
1165,827102,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2022,2022-06-01T00:00:00.000,36.0357734
1166,826363,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2022,2022-06-01T00:00:00.000,11.22934356
1167,826010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2022,2022-06-01T00:00:00.000,13.68191263
1168,825721,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2022,2022-06-01T00:00:00.000,16.59352898
1169,827108,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2022,2022-06-01T00:00:00.000,34.40762152
1170,823546,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2022,2022-06-01T00:00:00.000,6.657363094
1171,823379,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2022,2022-06-01T00:00:00.000,6.112348152
1172,823265,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2022,2022-06-01T00:00:00.000,7.035453199
1173,823469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2022,2022-06-01T00:00:00.000,5.548223949
1174,823298,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2022,2022-06-01T00:00:00.000,6.499405841
1175,823250,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2022,2022-06-01T00:00:00.000,8.043034783
1176,823525,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2022,2022-06-01T00:00:00.000,5.900416654
1177,825982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2022,2022-06-01T00:00:00.000,8.26877671
1178,827053,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2022,2022-06-01T00:00:00.000,33.72043048
1179,825700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2022,2022-06-01T00:00:00.000,10.64357212
1180,827048,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2022,2022-06-01T00:00:00.000,30.29878988
1181,823179,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2022,2022-06-01T00:00:00.000,7.066304658
1182,823247,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2022,2022-06-01T00:00:00.000,7.592961678
1183,823334,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2022,2022-06-01T00:00:00.000,7.483450557
1184,825973,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2022,2022-06-01T00:00:00.000,11.61931835
1185,827059,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2022,2022-06-01T00:00:00.000,34.40726097
1186,823477,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2022,2022-06-01T00:00:00.000,6.95120567
1187,823322,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2022,2022-06-01T00:00:00.000,7.076432621
1188,823161,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2022,2022-06-01T00:00:00.000,7.220292085
1189,826111,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2022,2022-06-01T00:00:00.000,9.300488829
1190,823355,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2022,2022-06-01T00:00:00.000,7.172127638
1191,823382,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Summer 2022,2022-06-01T00:00:00.000,6.298834348
1192,826114,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2022,2022-06-01T00:00:00.000,8.007602768
1193,825967,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2022,2022-06-01T00:00:00.000,11.9642793
1194,823244,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2022,2022-06-01T00:00:00.000,7.359813119
1195,823271,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2022,2022-06-01T00:00:00.000,7.231888703
1196,823277,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2022,2022-06-01T00:00:00.000,5.821626343
1197,825876,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2022,2022-06-01T00:00:00.000,6.9878077
1198,826007,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2022,2022-06-01T00:00:00.000,13.73915166
1199,823474,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2022,2022-06-01T00:00:00.000,7.217085847
1200,823176,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2022,2022-06-01T00:00:00.000,7.140612287
1201,825837,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2022,2022-06-01T00:00:00.000,22.45229124
1202,823196,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2022,2022-06-01T00:00:00.000,7.118712172
1203,823202,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2022,2022-06-01T00:00:00.000,7.106722049
1204,826013,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2022,2022-06-01T00:00:00.000,12.9620984
1205,823182,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2022,2022-06-01T00:00:00.000,6.92260039
1206,825736,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2022,2022-06-01T00:00:00.000,12.95828058
1207,823471,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2022,2022-06-01T00:00:00.000,7.104302709
1208,826999,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2022,2022-06-01T00:00:00.000,33.86222875
1209,825903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2022,2022-06-01T00:00:00.000,12.95828058
1210,825834,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2022,2022-06-01T00:00:00.000,17.47746506
1211,826321,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2022,2022-06-01T00:00:00.000,10.62078324
1212,823573,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2022,2022-06-01T00:00:00.000,5.864384211
1213,825825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2022,2022-06-01T00:00:00.000,13.2941356
1214,825873,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2022,2022-06-01T00:00:00.000,17.25579595
1215,826043,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2022,2022-06-01T00:00:00.000,11.80435772
1216,827104,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2022,2022-06-01T00:00:00.000,34.75588887
1217,823501,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2022,2022-06-01T00:00:00.000,6.201439409
1218,826339,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2022,2022-06-01T00:00:00.000,8.527088442
1219,827132,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2022,2022-06-01T00:00:00.000,33.65593185
1220,823531,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2022,2022-06-01T00:00:00.000,7.248773602
1221,825793,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2022,2022-06-01T00:00:00.000,11.61930339
1222,825748,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2022,2022-06-01T00:00:00.000,8.463694088
1223,823346,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2022,2022-06-01T00:00:00.000,8.275614381
1224,823214,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2022,2022-06-01T00:00:00.000,8.03547456
1225,823519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2022,2022-06-01T00:00:00.000,6.378015604
1226,827125,386,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,Summer 2022,2022-06-01T00:00:00.000,29.85341007
1227,823570,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2022,2022-06-01T00:00:00.000,6.105169073
1228,823289,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2022,2022-06-01T00:00:00.000,6.156469785
1229,825775,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2022,2022-06-01T00:00:00.000,14.06871488
1230,825778,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2022,2022-06-01T00:00:00.000,13.42292044
1231,823486,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2022,2022-06-01T00:00:00.000,6.343255361
1232,825843,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2022,2022-06-01T00:00:00.000,13.56502934
1233,825808,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2022,2022-06-01T00:00:00.000,10.73512557
1234,823534,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Summer 2022,2022-06-01T00:00:00.000,6.769809466
1235,827042,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2022,2022-06-01T00:00:00.000,29.8879642
1236,825811,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2022,2022-06-01T00:00:00.000,12.20330878
1237,826342,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2022,2022-06-01T00:00:00.000,11.23771298
1238,823310,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2022,2022-06-01T00:00:00.000,7.075342639
1239,827147,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2022,2022-06-01T00:00:00.000,34.69230514
1240,827000,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2022,2022-06-01T00:00:00.000,34.44220259
1241,827075,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2022,2022-06-01T00:00:00.000,33.65590228
1242,827054,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2022,2022-06-01T00:00:00.000,30.91303198
1243,826993,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,2022-06-01T00:00:00.000,37.58306865
1244,827120,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2022,2022-06-01T00:00:00.000,28.824582
1245,825727,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2022,2022-06-01T00:00:00.000,19.50581497
1246,823492,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2022,2022-06-01T00:00:00.000,6.695717506
1247,826348,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2022,2022-06-01T00:00:00.000,8.50052679
1248,827135,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2022,2022-06-01T00:00:00.000,32.29772352
1249,826351,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2022,2022-06-01T00:00:00.000,11.97481491
1250,823507,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2022,2022-06-01T00:00:00.000,6.204044635
1251,826333,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2022,2022-06-01T00:00:00.000,8.243920799
1252,825985,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2022,2022-06-01T00:00:00.000,8.706739022
1253,823457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2022,2022-06-01T00:00:00.000,5.641128028
1254,823427,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2022,2022-06-01T00:00:00.000,6.156469785
1255,827109,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2022,2022-06-01T00:00:00.000,35.15616093
1256,827119,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2022,2022-06-01T00:00:00.000,28.88368865
1257,823337,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2022,2022-06-01T00:00:00.000,6.342688241
1258,827134,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2022,2022-06-01T00:00:00.000,33.71192434
1259,827121,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2022,2022-06-01T00:00:00.000,30.75813335
1260,825769,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2022,2022-06-01T00:00:00.000,11.43810998
1261,827030,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2022,2022-06-01T00:00:00.000,31.51980337
1262,827052,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2022,2022-06-01T00:00:00.000,34.57566992
1263,827010,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2022,2022-06-01T00:00:00.000,36.77191235
1264,827118,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2022,2022-06-01T00:00:00.000,30.29067016
1265,827129,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2022,2022-06-01T00:00:00.000,36.11507607
1266,826366,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2022,2022-06-01T00:00:00.000,11.03706471
1267,826372,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2022,2022-06-01T00:00:00.000,10.47257775
1268,827141,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2022,2022-06-01T00:00:00.000,31.666184
1269,825694,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Summer 2022,2022-06-01T00:00:00.000,9.702181732
1270,827139,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2022,2022-06-01T00:00:00.000,31.38884935
1271,823313,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2022,2022-06-01T00:00:00.000,7.191219229
1272,826001,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2022,2022-06-01T00:00:00.000,14.15757339
1273,827137,386,Ozone (O3),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2022,2022-06-01T00:00:00.000,32.90099328
1274,823388,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2022,2022-06-01T00:00:00.000,6.496026238
1275,825706,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2022,2022-06-01T00:00:00.000,11.04857139
1276,823567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,2022-06-01T00:00:00.000,5.544136503
1277,823205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2022,2022-06-01T00:00:00.000,7.006053998
1278,823331,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Summer 2022,2022-06-01T00:00:00.000,6.415143517
1279,825802,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2022,2022-06-01T00:00:00.000,10.61178834
1280,827145,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2022,2022-06-01T00:00:00.000,34.45706382
